,Year,Total Revenue,Var Total Revenue (%),Total Revenues Heavies,Var Total Revenues Heavies (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%),Segment 8 Revenue,Var Segment 8 Revenue (%),Segment 8 Transactions,Var Segment 8 Transactions (%),Segment 8 AADT,Var Segment 8 AADT (%),Segment 8 Toll/AADT/mi,Var Segment 8 Toll/AADT/mi (%)
0,2032.0000000000005,503825813.375666,,167836252.60912,,61943558.985949,,16443.962533,,3.541871,,0.104337,,0.0,,0.0,,14770.882359,,0.0,
1,2033.0000000000007,556464329.349948,0.10447760828608699,185739213.07958,0.10666920997190554,64152514.512553,0.035660778340247834,17095.832133,0.03964188064110563,3.762754,0.062363366706466694,0.105691,0.01297717971572876,0.0,,0.0,,15467.771789,0.047179945859861405,0.0,
2,2034.0000000000002,614602391.576955,0.10447760828609232,205551868.199582,0.10666920997190443,66440243.112555,0.03566077834025272,17773.54307,0.03964188064831409,3.997413,0.06236363046853444,0.107062,0.012971776215571884,0.0,,0.0,,16197.540425,0.047179945887162456,0.0,
3,2034.9999999999993,678814579.495827,0.1044776082860912,227477923.58868,0.10666920997190221,68809553.895064,0.035660778340247834,18478.119743,0.03964188064389118,4.246706,0.0623635836477241,0.108452,0.012983131269731496,0.0,,0.0,,16961.739506,0.04717994590218799,0.0,
4,2035.9999999999998,749735503.231278,0.10447760828608854,251742813.983934,0.10666920997190554,71263356.144207,0.035660778340244725,19210.627161,0.03964188067768615,4.511545,0.06236339412240932,0.109859,0.012973481355807115,0.0,,0.0,,17761.993458,0.047179945884496144,0.0,
5,2036.999999999999,828066075.456048,0.10447760828608743,278596021.067705,0.1066692099719071,73804662.891448,0.03566077834025205,19972.17255,0.03964188064333651,4.792901,0.062363558381884676,0.111284,0.012971172138832365,0.0,,0.0,,18600.003348,0.04717994587609531,0.0,
6,2038.0000000000005,914580438.522547,0.10447760828609254,308313638.536312,0.10666920997190044,76436594.615297,0.03566077834025272,20763.90703,0.03964188062254648,5.091803,0.06236348299286809,0.112728,0.012975809640199953,0.0,,0.0,,19477.5505,0.04717994591621211,0.0,
7,2038.999999999999,1010133615.324628,0.1044776082860921,341201210.782544,0.10666920997190554,79162383.072956,0.035660778340241395,21587.027354,0.039641880635024274,5.409346,0.06236356748287397,0.114191,0.012978142076502719,0.0,,0.0,,20396.500279,0.0471799459074691,0.0,
8,2039.9999999999998,1115669959.503124,0.10447760828608765,377596874.378176,0.10666920997190665,81985375.268607,0.03566077834025472,22442.777716,0.03964188065205887,5.746692,0.06236354635107455,0.115673,0.012978255729435784,0.0,,0.0,,21358.806058,0.0471799458650648,0.0,
9,2041.0000000000002,1192947374.93009,0.06926548014377154,404336421.881168,0.07081506579477526,85216721.07567,0.039413685629616335,23343.642893,0.040140538234612055,5.907605,0.028000978649978192,0.117474,0.015569752664839731,0.0,,0.0,,22512.187183,0.05400026208712161,0.0,
10,2041.9999999999995,1275577447.640874,0.0692654801437711,432969532.199909,0.07081506579478036,88575426.130532,0.03941368562960257,24280.669283,0.04014053823111663,6.073024,0.02800102579640984,0.119303,0.015569402591211867,0.0,,0.0,,23727.85119,0.0540002620410871,0.0,
11,2043.0,1363930932.012286,0.06926548014377176,463630298.10978,0.07081506579477859,92066510.13055,0.039413685629615225,25255.308417,0.04014053824629915,6.243074,0.02800087732240142,0.121161,0.01557379110332513,0.0,,0.0,,25009.161373,0.05400026208610065,0.0,
12,2044.0000000000002,1458404262.901058,0.06926548014377087,496462308.174876,0.07081506579477659,95695190.617851,0.039413685629612116,26269.07009,0.04014053822908825,6.417886,0.028000949532233754,0.123047,0.015566064987908579,0.0,,0.0,,26359.662641,0.05400026205828756,0.0,
13,2044.9999999999993,1559421334.414623,0.06926548014377154,531619319.192906,0.0708150657947757,99466890.777128,0.0394136856296039,27323.524702,0.040140538221846045,6.597593,0.0280009648036752,0.124963,0.015571285768852583,0.0,,0.0,,27783.091331,0.05400026204379382,0.0,
14,2045.9999999999993,1667435401.889293,0.06926548014377154,569265976.259329,0.07081506579478214,103387247.540773,0.03941368562961545,28420.30569,0.04014053823442931,6.782332,0.02800096944446251,0.126909,0.015572609492409573,0.0,,0.0,,29283.385544,0.0540002620704052,0.0,
15,2046.9999999999995,1782931115.609877,0.06926548014377132,609578583.822861,0.07081506579477637,107462120.013455,0.039413685629603235,29561.112058,0.04014053826315478,6.972244,0.028000988450580078,0.128885,0.01557021172651285,0.0,,0.0,,30864.696037,0.054000262047022796,0.0,
16,2048.0,1906426695.395865,0.06926548014377132,652745931.343364,0.07081506579477725,111697598.228757,0.03941368562961234,30747.711006,0.04014053820681207,7.167474,0.028001028076470202,0.130892,0.015572021569616457,0.0,,0.0,,32531.397712,0.05400026207943176,0.0,
17,2049.000000000001,2038476255.811363,0.06926548014377132,698970177.41872,0.07081506579478103,116100012.250928,0.03941368562961256,31981.940676,0.04014053825857644,7.36817,0.02800093868495379,0.13293,0.015570088317085728,0.0,,0.0,,34288.101714,0.05400026207149389,0.0,
18,2049.999999999999,2179672292.431815,0.06926548014377176,748467796.521213,0.07081506579477614,120675941.63538,0.03941368562961056,33265.712988,0.040140538218288,7.574486,0.028000982604907243,0.135,0.015572105619499066,0.0,,0.0,,36139.668192,0.05400026205720221,0.0,
