,Year,Total Revenue,Var Total Revenue (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%),Segment 8 Revenue,Var Segment 8 Revenue (%),Segment 8 Transactions,Var Segment 8 Transactions (%),Segment 8 AADT,Var Segment 8 AADT (%),Segment 8 Toll/AADT/mi,Var Segment 8 Toll/AADT/mi (%)
0,2032.0000000000005,409733148.467996,,93690802.463673,,24419.061127,,1.939684,,0.141656,,0.0,,0.0,,22478.313917,,0.0,
1,2033.0000000000007,440038967.306537,0.0739647718322407,97563375.586561,0.04133354631463981,25405.09763,0.04037978765325034,2.0023,0.03228154689114304,0.144711,0.021566329700118514,0.0,,0.0,,23550.473395,0.047697504446236216,0.0,
2,2034.0000000000002,472586349.120659,0.07396477183223893,101596015.889981,0.0413335463146427,26430.950078,0.0403797876686216,2.066937,0.032281376417120144,0.147831,0.02156021311441414,0.0,,0.0,,24673.772203,0.047697504383860334,0.0,
3,2034.9999999999993,507541090.6044,0.07396477183224026,105795339.518153,0.041333546314645586,27498.22623,0.0403797876675025,2.133661,0.03228158381218216,0.151018,0.021558401147256046,0.0,,0.0,,25850.649562,0.04769750443172627,0.0,
4,2035.9999999999998,545081251.566442,0.0739647718322427,110168236.084001,0.041333546314652914,28608.598767,0.0403797876893095,2.202538,0.03228113556933376,0.154275,0.021566965527288096,0.0,,0.0,,27083.661033,0.04769750439124398,0.0,
5,2036.999999999999,585398061.968586,0.07396477183224048,114721879.972582,0.041333546314646696,29763.80791,0.04037978764386496,2.273639,0.0322813953720662,0.157601,0.021558904553556912,0.0,,0.0,,28375.484074,0.0476975043893062,0.0,
6,2038.0000000000005,628696896.053128,0.07396477183224004,119463742.111732,0.04133354631464625,30965.664154,0.040379787681541934,2.347036,0.032281729861248776,0.160999,0.0215607768986239,0.0,,0.0,,29728.923851,0.04769750441861653,0.0,
7,2038.999999999999,675198318.521335,0.07396477183223982,124401602.229228,0.041333546314644254,32216.051097,0.04037978765065442,2.422802,0.032281567048822346,0.164471,0.02156535133758597,0.0,,0.0,,31146.919328,0.04769750442723475,0.0,
8,2039.9999999999998,725139208.092278,0.07396477183224048,129543561.616586,0.04133354631464625,33516.9284,0.04037978767426087,2.501013,0.032281218192819816,0.168017,0.021560031859719997,0.0,,0.0,,32632.54965,0.047697504409833336,0.0,
9,2041.0000000000002,777006784.275351,0.07152775026401903,133360560.961455,0.02946498689117627,34500.508894,0.029345782592655523,2.603503,0.04097939514908555,0.170069,0.01221304986995353,0.0,,0.0,,33805.623138,0.0359479568891119,0.0,
10,2041.9999999999995,832584331.49445,0.07152775026402303,137290028.141984,0.029464986891174716,35512.953328,0.02934578261180598,2.710193,0.04097940351902807,0.172145,0.012206810177045835,0.0,,0.0,,35020.866222,0.03594795691353414,0.0,
11,2043.0,892137215.631323,0.07152775026402236,141335277.021478,0.029464986891185152,36555.108736,0.02934578260429599,2.821255,0.040979369365945484,0.174247,0.012210636382119944,0.0,,0.0,,36279.794812,0.03594795691287467,0.0,
12,2044.0000000000002,955949783.592238,0.07152775026401947,145499719.106177,0.029464986891178935,37627.84701,0.029345782603118042,2.936868,0.040979280497509096,0.176375,0.012212548853064886,0.0,,0.0,,37583.979313,0.03594795692087627,0.0,
13,2044.9999999999993,1024326720.977966,0.07152775026401836,149786866.422311,0.029464986891180933,38732.065629,0.02934578262494103,3.05722,0.04097971035810932,0.178529,0.01221261516654848,0.0,,0.0,,38935.046582,0.035947956913989554,0.0,
14,2045.9999999999993,1097594506.864844,0.07152775026402369,154200334.477915,0.029464986891177603,39868.688406,0.02934578258457199,3.182503,0.040979386501462045,0.180709,0.012210901310151456,0.0,,0.0,,40334.681959,0.03594795691465946,0.0,
15,2046.9999999999995,1176102972.643036,0.0715277502640228,158743845.311922,0.029464986891178047,41038.666269,0.02934578261230003,3.31292,0.040979380066570315,0.182915,0.012207471680989901,0.0,,0.0,,41784.631368,0.03594795690899133,0.0,
16,2048.0,1260226972.355017,0.07152775026401859,163421230.633094,0.029464986891184486,42242.978048,0.029345782611598148,3.448681,0.0409792569696823,0.185149,0.012213323128229092,0.0,,0.0,,43286.703496,0.03594795691198405,0.0,
17,2049.000000000001,1350368172.509607,0.07152775026401881,168236435.051438,0.02946498689117627,43482.631299,0.029345782619573102,3.590006,0.040979435326143454,0.187409,0.01220638512765393,0.0,,0.0,,44842.772048,0.03594795690884123,0.0,
18,2049.999999999999,1446956969.917359,0.0715277502640228,173193519.404848,0.029464986891183154,44758.663144,0.029345782600542547,3.737122,0.040979318697517586,0.189698,0.012213927826305149,0.0,,0.0,,46454.778085,0.03594795690316599,0.0,
