,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),TDOT Revenues,Var TDOT Revenues (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%)
0,2024.9999999999995,125189067.912025,,125189067.912025,,0.0,,0.0,,77790917.169122,,26612.176849,,0.815711,,0.171977,
1,2026.0,138861510.743053,0.10921435121344714,138861510.743053,0.10921435121344714,0.0,,0.0,,79954998.247582,0.027819199942779482,27312.582909,0.02631900667029874,0.881595,0.08076880169569867,0.172236,0.0015060153392605358
2,2026.9999999999995,154027180.547374,0.1092143512134427,154027180.547374,0.1092143512134427,0.0,,0.0,,82179282.330256,0.027819199942778594,28031.422959,0.026319006605674433,0.952801,0.08076951434615665,0.172496,0.0015095566548224415
3,2027.999999999999,170849159.140091,0.10921435121344092,170849159.140091,0.10921435121344092,0.0,,0.0,,84465444.216556,0.027819199942785255,28769.182166,0.026319006640479037,1.029758,0.08076922673254949,0.172756,0.0015072813282626107
4,2029.0,189508339.210937,0.10921435121343537,189508339.210937,0.10921435121343537,0.0,,0.0,,86815205.297472,0.027819199942778816,29526.358463,0.02631900665896736,1.112932,0.0807704334416437,0.173016,0.0015050128504943139
5,2030.0,210205369.527397,0.10921435121344536,210205369.527397,0.10921435121344536,0.0,,0.0,,89230334.851716,0.02781919994278148,30303.462887,0.02631900662500608,1.202823,0.08076953488622829,0.173277,0.0015085310029130383
6,2031.0000000000007,233162812.581914,0.10921435121344447,233162812.581914,0.10921435121344447,0.0,,0.0,,91712651.377917,0.027819199942779038,31101.019928,0.026319006642047782,1.299974,0.08076915722429656,0.173538,0.0015062587648679848
7,2032.0000000000005,258627537.885149,0.10921435121344159,258627537.885149,0.10921435121344159,0.0,,0.0,,94264023.963882,0.02781919994278259,31919.567878,0.026319006640134868,1.404972,0.08076930769384627,0.1738,0.0015097557883576584
8,2033.0000000000007,281242124.24767,0.08744075185281952,281225607.467058,0.08737688865887261,0.0,,0.0,,96786049.669649,0.026754912422721766,32673.16821,0.023609352572702136,1.492585,0.06235924986405417,0.175447,0.009476409666282937
9,2034.0000000000002,305834147.04457,0.08744075185281841,305798226.05873,0.08737688865886928,0.0,,0.0,,99375551.9523,0.026754912422704447,33444.560558,0.023609352574627485,1.585662,0.06235959761085619,0.17711,0.009478645972857969
10,2034.9999999999993,332576514.804413,0.08744075185281952,332517923.609144,0.08737688865887105,0.0,,0.0,,102034336.141743,0.026754912422717547,34234.16498,0.023609352577100395,1.684542,0.06235881291220968,0.178788,0.009474337982045222
