,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),TDOT Revenues,Var TDOT Revenues (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%)
0,2024.9999999999995,163227156.835139,,163227156.835139,,0.0,,0.0,,94219634.062115,,25269.358988,,0.746719,,0.17086,
1,2026.0,181569601.493728,0.11237373127264028,181569601.493728,0.11237373127264028,0.0,,0.0,,96799861.107497,0.02738523738779297,25927.163936,0.026031722779845,0.809556,0.08415079835922223,0.17093,0.00040969214561625833
2,2026.9999999999995,201973255.099264,0.11237373127263695,201973255.099264,0.11237373127263695,0.0,,0.0,,99450748.283032,0.027385237387801187,26602.09268,0.026031722777934085,0.877681,0.08415106552233564,0.170999,0.0004036740186041943
3,2027.999999999999,224669743.392048,0.11237373127263472,224669743.392048,0.11237373127263472,0.0,,0.0,,102174230.633156,0.027385237387788308,27294.590982,0.02603172277948773,0.951539,0.08415130326394205,0.171069,0.00040935911905903843
4,2029.0,249916720.761079,0.11237373127264005,249916720.76108,0.1123737312726445,0.0,,0.0,,104972296.19396,0.027385237387792083,28005.116208,0.026031722785974987,1.031613,0.0841520946592833,0.171139,0.00040919161274111104
5,2030.0,278000795.180423,0.1123737312726365,278000795.180424,0.11237373127263584,0.0,,0.0,,107846987.444374,0.027385237387799632,28734.137629,0.026031722760420095,1.118424,0.08415074257497746,0.171209,0.0004090242434511282
6,2031.0000000000007,309240781.831608,0.11237373127263961,309240781.831609,0.11237373127263939,0.0,,0.0,,110800402.797097,0.027385237387797634,29482.136734,0.026031722777198674,1.212541,0.08415144882441727,0.171279,0.0004088570110214462
7,2032.0000000000005,343991322.347693,0.11237373127263628,343991322.347694,0.11237373127263561,0.0,,0.0,,113834698.130358,0.027385237387787642,30249.607544,0.026031722765701648,1.314579,0.08415220598726125,0.171349,0.00040868991528442145
8,2033.0000000000007,374002759.403246,0.08724475039291413,373986222.608542,0.08719667710259937,0.0,,0.0,,116709901.186981,0.025257703528413167,30909.529103,0.021815871760984207,1.398754,0.06403190679297333,0.172665,0.00768023157415576
9,2034.0000000000002,406632536.793643,0.08724475039291324,406596578.50216,0.0871966771025996,0.0,,0.0,,119657725.269992,0.025257703528411835,31583.847425,0.02181587172528454,1.488319,0.06403198846973801,0.173991,0.007679610807054038
10,2034.9999999999993,442109090.967842,0.08724475039291435,442050449.068834,0.08719667710259804,0.0,,0.0,,122680004.619747,0.02525770352842338,32272.87659,0.021815871756478922,1.583618,0.06403129974152044,0.175326,0.007672810662620488
11,2035.9999999999998,480680788.255767,0.08724475039290835,480595779.339348,0.08719667710259893,0.0,,0.0,,125778619.805297,0.025257703528413833,32976.937526,0.021815871728588343,1.685021,0.06403248763274982,0.176673,0.007682830840833654
12,2036.999999999999,522617663.645811,0.08724475039291502,522502134.327273,0.08719667710259893,0.0,,0.0,,128955498.894552,0.025257703528411612,33696.358166,0.021815871756823535,1.792916,0.06403184292658648,0.178029,0.007675196549557617
13,2038.0000000000005,568213311.261517,0.0872447503929128,568062584.219627,0.08719667710259893,0.0,,0.0,,132212618.65399,0.025257703528419162,34431.473594,0.02181587174431643,1.90772,0.06403200149923371,0.179396,0.007678524285369193
14,2038.999999999999,617786939.772459,0.08724475039291368,617595753.949894,0.08719667710259937,0.0,,0.0,,135552005.778667,0.025257703528408504,35182.626206,0.021815871747379756,2.029875,0.0640319334074182,0.180773,0.007675756427122149
