,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),TDOT Revenues,Var TDOT Revenues (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%)
0,2024.9999999999995,144825640.958534,,144825640.958534,,0.0,,0.0,,67585183.766809,,21928.174648,,1.145231,,0.13987,
1,2026.0,160058877.791267,0.10518328613573713,160058877.791267,0.10518328613573713,0.0,,0.0,,70581944.164426,0.04434049344242075,22772.946601,0.03852449948801584,1.218739,0.06418617728650378,0.141846,0.01412740401801682
2,2026.9999999999995,176894396.532551,0.10518328613573824,176894396.532551,0.10518328613573824,0.0,,0.0,,73711582.396803,0.044340493442434514,23650.26297,0.03852449945855829,1.296965,0.06418601521736811,0.143851,0.014135047868815587
3,2027.999999999999,195500730.458843,0.10518328613573802,195500730.458843,0.10518328613573802,0.0,,0.0,,76979990.332699,0.04434049344242208,24561.377514,0.03852449950157988,1.380212,0.06418600347734915,0.145883,0.014125727315069003
4,2029.0,216064139.730441,0.10518328613573669,216064139.730441,0.10518328613573669,0.0,,0.0,,80393321.089244,0.04434049344242519,25507.592289,0.03852449946916292,1.468802,0.06418579174793426,0.147945,0.01413461472549904
5,2030.0,238790475.96338,0.1051832861357378,238790475.96338,0.1051832861357378,0.0,,0.0,,83958000.615816,0.04434049344242008,26490.259515,0.03852449948495407,1.563079,0.06418632327570362,0.150035,0.014126871472506686
6,2031.0000000000007,263907242.923125,0.10518328613573691,263907242.923125,0.10518328613573691,0.0,,0.0,,87680739.791561,0.04434049344242852,27510.783504,0.038524499483371555,1.663407,0.06418613518574556,0.152155,0.014130036324857542
7,2032.0000000000005,291665873.968802,0.10518328613573869,291665873.968802,0.10518328613573869,0.0,,0.0,,91568547.059315,0.044340493442417195,28570.622669,0.03852449948747938,1.770174,0.06418573445945563,0.154305,0.014130327626433514
8,2033.0000000000007,319362013.101713,0.09495844939292941,312011114.82009,0.06975530107257,0.0,,0.0,,93839687.912174,0.02480263066080801,29334.639097,0.026741329261576796,1.887785,0.06644036123002595,0.156698,0.015508246654353464
9,2034.0000000000002,349688134.660856,0.09495844939292919,333775544.072354,0.06975530107257133,0.0,,0.0,,96167159.032785,0.024802630660806457,30119.08634,0.02674132926626749,2.01321,0.06644029908066851,0.159129,0.015513918492897183
10,2034.9999999999993,382893977.699357,0.09495844939292986,357058157.63978,0.06975530107256422,0.0,,0.0,,98552357.559973,0.024802630660794023,30924.510745,0.026741329265700386,2.146969,0.06644065944436983,0.161597,0.015509429456604273
11,2035.9999999999998,419252996.103579,0.09495844939292986,381964856.926361,0.06975530107257288,0.0,,0.0,,100996715.285285,0.0248026306608089,31751.473268,0.026741329226484423,2.289614,0.06644017682602765,0.164104,0.015513901866990087
12,2036.999999999999,459064610.516914,0.09495844939292764,408608930.5204,0.06975530107256867,0.0,,0.0,,103501699.51246,0.024802630660800906,32600.549869,0.02674132925528583,2.441737,0.06644045677568355,0.166649,0.015508458050992102
13,2038.0000000000005,502656674.10277,0.09495844939293097,437111569.48979,0.06975530107256689,0.0,,0.0,,106068813.938233,0.02480263066080357,33472.331907,0.02674132925681061,2.603967,0.06644040697257725,0.169234,0.015511644234288857
14,2038.999999999999,550388172.452575,0.09495844939292719,467602418.621854,0.06975530107257022,0.0,,0.0,,108699599.554973,0.024802630660808456,34367.426556,0.02674132927120043,2.776976,0.0664405501298595,0.17186,0.015516976494085233
15,2039.9999999999998,602652179.87288,0.09495844939292986,500220166.115083,0.06975530107256911,10243201.37578,inf,92188812.382017,inf,111395635.575713,0.024802630660810454,35286.457225,0.026741329249732493,2.961479,0.06644025731587178,0.174525,0.01550680786686831
16,2041.0000000000002,652567932.680785,0.08282680205095061,531114615.050153,0.06176170220207067,11808711.697703,0.15283408618956207,106278405.279332,0.15283408618965355,114161950.775571,0.02483324580501911,36336.181958,0.029748657574393267,3.114128,0.051544853095362164,0.178068,0.020300816501933827
17,2041.9999999999995,706618047.665734,0.08282680205095017,563917157.740045,0.061761702202064894,13613485.359099,0.15283408618969507,122521368.231892,0.15283408618965022,116996962.560761,0.02483324580501689,37417.134594,0.029748657612113538,3.274645,0.05154476630376137,0.181683,0.020301233236741156
18,2043.0,765144960.82537,0.08282680205094639,598745641.303023,0.061761702202069335,15694089.953813,0.15283408618964445,141246809.584319,0.15283408618965133,119902376.890473,0.02483324580501911,38530.244119,0.029748657589041994,3.443436,0.051544823942748064,0.185372,0.020304596467473512
19,2044.0000000000002,828519471.035936,0.08282680205095172,635725191.295968,0.06176170220207067,18092681.850483,0.15283408618970262,162834136.654342,0.15283408618965066,122879942.088401,0.024833245805026216,39676.467158,0.029748657585970895,3.620927,0.05154473612984245,0.189135,0.020299721640808732
20,2044.9999999999993,897143089.258787,0.08282680205094972,674988661.243141,0.061761702202066004,20857860.347821,0.15283408618961491,187720743.130391,0.15283408618966265,125931449.894789,0.024833245805020887,40856.788794,0.029748657593422045,3.807567,0.051544811591065054,0.192975,0.020302958204457155
21,2045.9999999999993,971450582.324203,0.08282680205095083,716677109.928613,0.06176170220206867,24045652.373952,0.15283408618967131,216410871.365567,0.15283408618965355,129058736.544609,0.02483324580502111,42072.223415,0.029748657613015705,4.003827,0.0515447265931237,0.196892,0.02029796605777956
22,2046.9999999999995,1051912727.40865,0.08282680205095017,760940308.167064,0.06176170220206978,27720647.681359,0.15283408618965244,249485829.13223,0.1528340861896531,132263683.872507,0.02483324580502333,43323.815583,0.029748657579950377,4.210203,0.05154468462298678,0.20089,0.020305548219328395
23,2048.0,1139039294.656598,0.08282680205094706,807937276.87363,0.06176170220207067,31957307.538325,0.15283408618965932,287615767.844922,0.15283408618965177,135548220.44519,0.02483324580501689,44612.640939,0.029748657606827322,4.427217,0.051544782995024185,0.204968,0.020299666484145495
24,2049.000000000001,1233382276.843374,0.08282680205095017,857836858.365847,0.06176170220206556,36841473.433026,0.152834086189634,331573260.897236,0.15283408618965288,138914322.721939,0.024833245805023996,45939.807118,0.029748657579242277,4.655417,0.05154479665216316,0.209129,0.0203007298700284
