,Year,Total Revenue,Var Total Revenue (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%),Segment 8 Revenue,Var Segment 8 Revenue (%),Segment 8 Transactions,Var Segment 8 Transactions (%),Segment 8 AADT,Var Segment 8 AADT (%),Segment 8 Toll/AADT/mi,Var Segment 8 Toll/AADT/mi (%)
0,2032.0000000000005,536252076.625796,,72500268.799483,,19140.832536,,3.238672,,0.112665,,0.0,,0.0,,18684.112398,,0.0,
1,2033.0000000000007,581829510.043006,0.08499255369600078,74223946.075251,0.02377477082926749,19522.865321,0.01995904745948085,3.445173,0.06376101068586126,0.113127,0.00410065237651458,0.0,,0.0,,18992.644352,0.016513064545309764,0.0,
2,2034.0000000000002,631280685.917253,0.08499255369599923,75988603.383234,0.02377477082926749,19912.523116,0.019959047434541244,3.66484,0.06376080388415906,0.113592,0.004110424567079329,0.0,,0.0,,19306.271115,0.016513064594239735,0.0,
3,2034.9999999999993,684934843.512322,0.08499255369599856,77795215.014306,0.02377477082926105,20309.958109,0.019959047413768083,3.898513,0.06376076445356404,0.114059,0.004111205014437624,0.0,,0.0,,19625.076817,0.01651306459445223,0.0,
4,2035.9999999999998,743149204.977805,0.084992553696001,79644778.422885,0.023774770829271263,20715.325526,0.019959047420209597,4.147086,0.06376097758299126,0.114527,0.004103139603187866,0.0,,0.0,,19949.146978,0.016513064586798354,0.0,
5,2036.999999999999,806311353.686022,0.08499255369600167,81538314.777636,0.02377477082925661,21128.783691,0.019959047444418232,4.411508,0.06376091549584473,0.114998,0.00411256734219867,0.0,,0.0,,20278.568531,0.01651306461189983,0.0,
6,2038.0000000000005,874841814.709874,0.0849925536959979,83476869.525279,0.02377477082926771,21550.494086,0.019959047390864626,4.69279,0.06376096337125525,0.11547,0.004104419207290544,0.0,,0.0,,20613.429843,0.016513064592705184,0.0,
7,2038.999999999999,949196854.622108,0.08499255369599878,85461512.967787,0.02377477082926549,21980.62142,0.01995904744844923,4.992006,0.06376079048923988,0.115944,0.004104962327877493,0.0,,0.0,,20953.820741,0.016513064569678493,0.0,
8,2039.9999999999998,1029871519.256653,0.08499255369600123,87493340.853318,0.023774770829260383,22419.333685,0.019959047408951713,5.310301,0.06376094099245866,0.11642,0.004105430207686389,0.0,,0.0,,21299.832536,0.016513064575520042,0.0,
9,2041.0000000000002,1110217543.958492,0.07801558077830117,90201563.547682,0.030953472206579846,23058.602712,0.0285141849433157,5.565881,0.048129098520027336,0.118028,0.013812059783542274,0.0,,0.0,,21722.433594,0.019840581248032674,0.0,
10,2041.9999999999995,1196831810.440677,0.07801558077830473,92993615.137945,0.030953472206577404,23716.099975,0.028514184975216628,5.833761,0.04812894849889893,0.119657,0.013801809740061621,0.0,,0.0,,22153.419303,0.019840581265215373,0.0,
11,2043.0,1290203339.226152,0.07801558077830117,95872090.419506,0.03095347220657163,24392.345236,0.02851418495085012,6.114534,0.04812898574350233,0.121309,0.013806129185923055,0.0,,0.0,,22592.956019,0.019840581265957447,0.0,
12,2044.0000000000002,1390859302.057983,0.07801558077830051,98839664.505692,0.030953472206570742,25087.873079,0.0285141849326358,6.408821,0.04812909700068713,0.122984,0.013807714184438158,0.0,,0.0,,23041.213399,0.019840581268915303,0.0,
13,2044.9999999999993,1499367998.288944,0.07801558077830473,101899095.313876,0.03095347220657363,25803.233332,0.02851418495092739,6.717271,0.04812897723309795,0.124682,0.013806674038899347,0.0,,0.0,,23498.364466,0.019840581269901403,0.0,
14,2045.9999999999993,1616342063.475855,0.0780155807783014,105053226.128549,0.030953472206572963,26538.9915,0.02851418496795688,7.040567,0.04812906908177439,0.126404,0.013811135528785101,0.0,,0.0,,23964.585676,0.019840581274266134,0.0,
15,2046.9999999999995,1742441928.294321,0.07801558077830073,108304988.24373,0.030953472206574295,27295.729212,0.028514184949341326,7.379423,0.048129078240431555,0.128149,0.013804942881554538,0.0,,0.0,,24440.056986,0.019840581282244862,0.0,
16,2048.0,1878379547.302665,0.07801558077830095,111657403.687166,0.030953472206577626,28074.044683,0.028514184946479837,7.734587,0.04812896618068918,0.129918,0.013804243497803181,0.0,,0.0,,24924.961922,0.01984058123423238,0.0,
17,2049.000000000001,2024922418.607572,0.07801558077830495,115113588.028855,0.03095347220657474,28874.553185,0.02851418493626401,8.106846,0.04812913734114055,0.131712,0.013808710109453504,0.0,,0.0,,25419.487655,0.019840581283436576,0.0,
18,2049.999999999999,2182897917.126243,0.07801558077830073,118676753.276505,0.03095347220657252,29697.887535,0.02851418495465108,8.49702,0.048128951752629545,0.13353,0.013802842565597828,0.0,,0.0,,25923.825065,0.019840581244004563,0.0,
